CustomerID,JoinDate,Region,Gender,AgeGroup
C08071,2021-11-18,Asia,Male,45-54
C08072,2023-10-01,Europe,Other,18-24
C08073,2022-08-15,Asia,Male,45-54
C08074,2023-11-25,Europe,Male,45-54
C08075,2022-03-03,Asia,Male,55+
C08076,2022-10-05,Asia,Female,18-24
C08077,2021-02-23,Asia,Other,18-24
C08078,2022-01-26,Europe,Other,18-24
C08079,2024-02-26,Australia,Other,35-44
C08080,2021-10-12,Australia,Other,18-24
C08081,2021-05-23,North America,Male,55+
C08082,2021-01-24,Europe,Female,45-54
C08083,2023-07-14,Asia,Male,18-24
C08084,2021-02-12,Asia,Male,45-54
C08085,2023-05-03,Europe,Female,25-34
C08086,2021-06-10,Australia,Other,55+
C08087,2023-04-05,Europe,Male,18-24
C08088,2021-03-25,South America,Male,45-54
C08089,2022-04-02,Asia,Male,45-54
C08090,2021-08-25,Australia,Male,35-44
C08091,2022-06-03,Europe,Male,18-24
C08092,2021-12-30,Asia,Other,18-24
C08093,2022-12-13,North America,Male,55+
C08094,2023-02-22,North America,Other,35-44
C08095,2023-09-12,North America,Female,25-34
C08096,2023-02-23,North America,Female,35-44
C08097,2023-02-23,Australia,Male,25-34
C08098,2021-10-30,Asia,Male,45-54
C08099,2023-08-31,Australia,Male,35-44
C08100,2024-02-11,North America,Female,25-34
C08101,2021-10-15,South America,Female,25-34
C08102,2022-07-27,South America,Female,55+
C08103,2021-05-19,Europe,Female,45-54
C08104,2023-10-26,North America,Other,55+
C08105,2022-09-11,Asia,Male,18-24
C08106,2022-08-01,Europe,Male,55+
C08107,2022-06-19,Asia,Other,35-44
C08108,2022-12-19,Australia,Male,55+
C08109,2022-03-13,North America,Other,45-54
C08110,2021-07-24,Europe,Other,55+
C08111,2021-08-30,North America,Female,35-44
C08112,2023-09-19,South America,Male,45-54
C08113,2023-03-07,Europe,Male,25-34
C08114,2022-11-25,Asia,Male,55+
C08115,2022-06-01,North America,Female,18-24
C08116,2021-05-08,North America,Other,25-34
C08117,2023-02-07,Asia,Other,55+
C08118,2022-04-10,North America,Other,45-54
C08119,2022-01-26,Australia,Female,35-44
C08120,2023-03-16,Asia,Other,55+
C08121,2024-01-22,South America,Male,35-44
C08122,2023-02-15,Asia,Female,18-24
C08123,2023-07-26,Asia,Female,35-44
C08124,2023-02-03,Australia,Male,45-54
C08125,2024-01-05,Europe,Other,18-24
C08126,2024-03-22,North America,Other,18-24
C08127,2022-01-06,Europe,Other,18-24
C08128,2022-11-21,Australia,Female,18-24
C08129,2022-05-27,South America,Other,18-24
C08130,2023-12-28,South America,Other,45-54
C08131,2023-03-28,Europe,Female,18-24
C08132,2022-01-04,South America,Male,55+
C08133,2024-02-22,Asia,Male,35-44
C08134,2023-08-02,Asia,Female,25-34
C08135,2021-05-19,North America,Female,45-54
C08136,2021-06-18,Asia,Female,25-34
C08137,2021-07-17,Australia,Female,45-54
C08138,2023-04-25,Europe,Other,25-34
C08139,2022-06-01,North America,Female,35-44
C08140,2023-10-19,North America,Other,55+
C08141,2021-08-15,Europe,Male,25-34
C08142,2021-07-29,Europe,Male,35-44
C08143,2022-11-13,South America,Female,25-34
C08144,2022-01-04,Europe,Other,35-44
C08145,2021-02-15,Europe,Female,55+
C08146,2022-03-30,Europe,Male,18-24
C08147,2023-07-13,Europe,Male,35-44
C08148,2024-03-30,Asia,Other,55+
C08149,2022-04-26,Australia,Other,35-44
C08150,2022-10-17,Asia,Female,45-54
C08151,2021-11-12,Asia,Female,25-34
C08152,2021-11-28,Europe,Other,18-24
C08153,2023-08-30,Asia,Male,45-54
C08154,2022-06-13,Europe,Male,25-34
C08155,2023-01-19,Europe,Male,45-54
C08156,2021-09-15,Asia,Male,45-54
C08157,2022-05-06,North America,Female,45-54
C08158,2024-02-13,Australia,Male,25-34
C08159,2024-02-16,South America,Female,25-34
C08160,2021-01-05,Asia,Male,45-54
C08161,2021-05-21,Asia,Male,35-44
C08162,2022-03-03,Europe,Female,18-24
C08163,2023-12-30,South America,Female,25-34
C08164,2021-02-07,Australia,Other,55+
C08165,2023-04-12,South America,Male,35-44
C08166,2024-02-20,Asia,Male,35-44
C08167,2023-12-20,Europe,Other,25-34
C08168,2024-01-21,Asia,Female,45-54
C08169,2021-08-24,Australia,Other,35-44
C08170,2021-01-31,South America,Male,55+
C08171,2023-01-05,South America,Other,35-44
C08172,2022-05-31,South America,Male,18-24
C08173,2021-11-09,Australia,Male,25-34
C08174,2021-10-01,Australia,Other,55+
C08175,2022-08-17,North America,Female,18-24
C08176,2023-07-27,Europe,Other,45-54
C08177,2023-11-06,Australia,Other,35-44
C08178,2023-11-08,Europe,Female,55+
C08179,2021-04-10,Europe,Female,18-24
C08180,2021-03-18,Europe,Male,25-34
C08181,2021-09-08,South America,Female,25-34
C08182,2021-11-24,Asia,Other,25-34
C08183,2022-08-25,South America,Female,35-44
C08184,2023-10-02,Australia,Other,25-34
C08185,2022-07-30,Europe,Male,55+
C08186,2022-12-24,Australia,Female,45-54
C08187,2022-10-19,North America,Male,45-54
C08188,2021-11-07,North America,Other,25-34
C08189,2024-01-11,Asia,Other,18-24
C08190,2022-09-21,Europe,Male,25-34
C08191,2023-12-04,Australia,Other,55+
C08192,2022-11-19,Asia,Other,25-34
C08193,2024-03-29,Australia,Other,55+
C08194,2023-11-17,Europe,Other,45-54
C08195,2022-11-25,North America,Female,55+
C08196,2022-01-17,Europe,Male,25-34
C08197,2021-10-16,Australia,Male,55+
C08198,2022-08-23,Asia,Male,55+
C08199,2021-11-19,Australia,Other,18-24
C08200,2023-11-18,North America,Male,18-24
C08201,2021-07-29,Europe,Female,45-54
C08202,2021-07-11,Europe,Other,35-44
C08203,2022-09-04,Europe,Female,45-54
C08204,2023-03-05,Europe,Female,18-24
C08205,2024-01-01,South America,Female,25-34
C08206,2024-04-10,Asia,Female,25-34
C08207,2022-10-22,North America,Other,35-44
C08208,2023-04-28,Asia,Male,35-44
C08209,2023-10-30,Europe,Other,18-24
C08210,2022-01-26,Australia,Male,18-24
C08211,2021-04-18,Europe,Female,35-44
C08212,2023-05-09,North America,Female,45-54
C08213,2023-03-07,Australia,Male,18-24
C08214,2024-03-28,South America,Female,18-24
C08215,2023-03-04,Europe,Male,25-34
C08216,2023-09-16,Europe,Other,45-54
C08217,2021-07-05,Asia,Female,18-24
C08218,2023-07-26,Europe,Other,55+
C08219,2021-03-06,South America,Other,55+
C08220,2023-07-20,Australia,Other,18-24
C08221,2021-01-25,Australia,Male,55+
C08222,2023-10-16,Australia,Other,45-54
C08223,2023-07-28,Europe,Other,18-24
C08224,2024-03-04,Asia,Other,45-54
C08225,2021-05-13,Asia,Male,18-24
C08226,2022-03-31,Asia,Female,25-34
C08227,2021-02-11,Asia,Other,45-54
C08228,2024-02-20,South America,Female,55+
C08229,2022-05-01,South America,Female,18-24
C08230,2024-03-16,Asia,Female,25-34
C08231,2023-01-12,Europe,Female,35-44
C08232,2022-06-20,Asia,Female,25-34
C08233,2022-06-18,Europe,Female,45-54
C08234,2021-06-07,Australia,Female,55+
C08235,2022-07-29,Australia,Male,35-44
C08236,2023-10-28,South America,Other,45-54
C08237,2021-09-22,Asia,Female,18-24
C08238,2023-04-29,Europe,Female,55+
C08239,2021-09-13,Australia,Other,45-54
C08240,2021-01-13,Australia,Other,18-24
C08241,2021-11-12,Australia,Male,45-54
C08242,2023-06-15,Europe,Other,55+
C08243,2024-01-28,Europe,Other,35-44
C08244,2022-04-22,Europe,Female,25-34
C08245,2022-02-28,Asia,Male,35-44
C08246,2024-01-31,Europe,Female,45-54
C08247,2021-07-01,South America,Other,55+
C08248,2021-07-09,Australia,Other,35-44
C08249,2023-11-14,North America,Female,45-54
C08250,2022-12-09,South America,Male,45-54
C08251,2024-01-07,Europe,Other,18-24
C08252,2021-03-05,Australia,Female,25-34
C08253,2021-01-19,North America,Other,25-34
C08254,2022-02-17,North America,Female,35-44
C08255,2022-04-11,Asia,Male,18-24
C08256,2023-05-21,Asia,Male,45-54
C08257,2023-02-19,Australia,Other,45-54
C08258,2022-02-10,Europe,Other,55+
C08259,2022-10-17,South America,Other,45-54
C08260,2021-09-02,North America,Female,18-24
C08261,2021-03-09,Europe,Other,18-24
C08262,2022-09-15,Asia,Other,45-54
C08263,2022-03-24,North America,Male,35-44
C08264,2024-01-29,North America,Female,18-24
C08265,2021-03-19,North America,Male,55+
C08266,2022-01-19,Australia,Female,55+
C08267,2022-07-28,South America,Male,35-44
C08268,2021-03-05,South America,Female,45-54
C08269,2023-12-28,South America,Other,55+
C08270,2021-05-31,Australia,Other,55+
C08271,2023-04-20,North America,Male,55+
C08272,2023-10-11,South America,Other,45-54
C08273,2021-05-13,South America,Female,25-34
C08274,2021-05-24,Asia,Female,55+
C08275,2021-07-16,Asia,Other,25-34
C08276,2021-06-08,Asia,Female,55+
C08277,2021-02-07,South America,Female,18-24
C08278,2021-06-01,Asia,Male,35-44
C08279,2022-02-05,South America,Male,18-24
C08280,2021-07-21,North America,Other,55+
C08281,2023-09-26,Asia,Female,55+
C08282,2022-03-04,South America,Female,25-34
C08283,2023-09-29,Europe,Female,25-34
C08284,2024-02-09,Australia,Male,35-44
C08285,2023-01-07,Australia,Male,55+
C08286,2022-12-04,South America,Male,25-34
C08287,2024-04-07,South America,Other,18-24
C08288,2022-04-04,Australia,Male,18-24
C08289,2021-09-03,Europe,Male,45-54
C08290,2023-09-09,North America,Male,25-34
C08291,2022-03-18,South America,Other,45-54
C08292,2021-10-13,Europe,Other,35-44
C08293,2022-02-19,North America,Male,18-24
C08294,2023-10-30,Australia,Other,55+
C08295,2024-02-28,Asia,Female,45-54
C08296,2021-09-23,Asia,Female,35-44
C08297,2021-06-12,Europe,Other,25-34
C08298,2021-09-19,North America,Other,25-34
C08299,2024-03-15,North America,Male,45-54
C08300,2022-01-11,Australia,Female,18-24
C08301,2022-01-01,Australia,Female,45-54
C08302,2023-05-25,North America,Other,45-54
C08303,2022-06-06,Australia,Other,35-44
C08304,2021-12-04,South America,Other,35-44
C08305,2023-12-04,Europe,Other,18-24
C08306,2023-08-13,South America,Female,45-54
C08307,2022-09-26,Asia,Female,18-24
C08308,2023-09-07,Europe,Female,35-44
C08309,2021-06-01,North America,Other,55+
C08310,2024-01-18,Europe,Other,55+
C08311,2023-06-20,Asia,Male,55+
C08312,2022-07-29,Europe,Female,55+
C08313,2021-02-04,North America,Female,25-34
C08314,2023-10-11,North America,Other,18-24
C08315,2022-08-15,South America,Male,18-24
C08316,2021-10-14,South America,Other,35-44
C08317,2023-12-01,North America,Male,35-44
C08318,2021-07-22,North America,Male,45-54
C08319,2023-06-13,Australia,Other,55+
C08320,2022-03-27,North America,Male,45-54
C08321,2023-11-16,Asia,Other,55+
C08322,2023-08-24,Australia,Other,25-34
C08323,2021-07-28,Australia,Other,45-54
C08324,2021-10-30,North America,Female,18-24
C08325,2022-03-10,South America,Male,45-54
C08326,2021-03-18,South America,Male,18-24
C08327,2022-08-10,Australia,Female,25-34
C08328,2024-03-22,Europe,Female,35-44
C08329,2022-02-24,North America,Other,45-54
C08330,2021-03-19,Europe,Female,45-54
C08331,2021-10-14,Australia,Female,25-34
C08332,2021-09-13,Europe,Female,18-24
C08333,2021-03-12,Europe,Other,45-54
C08334,2021-06-04,South America,Other,18-24
C08335,2022-07-21,Europe,Female,55+
C08336,2022-12-03,North America,Male,45-54
C08337,2022-05-12,Europe,Male,45-54
C08338,2022-09-01,North America,Other,55+
C08339,2023-12-26,Europe,Male,35-44
C08340,2022-06-03,South America,Female,45-54
C08341,2021-08-23,Asia,Female,35-44
C08342,2021-07-30,South America,Male,45-54
C08343,2021-06-25,South America,Male,25-34
C08344,2023-08-31,Australia,Other,55+
C08345,2022-08-23,Europe,Male,55+
C08346,2021-01-02,South America,Other,35-44
C08347,2021-09-01,Europe,Male,45-54
C08348,2024-01-10,South America,Female,45-54
C08349,2021-12-06,Europe,Other,25-34
C08350,2023-02-11,Australia,Male,35-44
C08351,2022-05-15,South America,Other,55+
C08352,2022-04-10,Australia,Other,18-24
C08353,2023-02-26,North America,Other,45-54
C08354,2022-09-14,Australia,Male,18-24
C08355,2023-12-01,Australia,Female,45-54
C08356,2021-10-01,North America,Male,35-44
C08357,2021-12-11,Europe,Male,55+
C08358,2024-02-20,Australia,Other,45-54
C08359,2022-07-14,Europe,Female,55+
C08360,2024-03-31,North America,Female,35-44
C08361,2023-02-15,Asia,Male,25-34
C08362,2021-12-18,Australia,Male,55+
C08363,2023-08-11,Australia,Female,25-34
C08364,2021-04-26,Asia,Male,45-54
C08365,2021-10-19,Asia,Other,18-24
C08366,2021-02-06,Australia,Male,35-44
C08367,2022-02-08,North America,Other,25-34
C08368,2024-03-19,North America,Female,55+
C08369,2023-06-16,Australia,Female,18-24
C08370,2022-04-20,Europe,Other,55+
C08371,2021-07-04,Australia,Other,25-34
C08372,2023-02-22,South America,Male,35-44
C08373,2022-09-09,Asia,Other,35-44
C08374,2021-03-09,Australia,Female,35-44
C08375,2023-07-26,Asia,Female,35-44
C08376,2023-06-12,Asia,Female,18-24
C08377,2023-02-23,Australia,Male,35-44
C08378,2022-12-17,Asia,Male,45-54
C08379,2021-07-25,Europe,Other,25-34
C08380,2021-05-03,Australia,Other,45-54
C08381,2021-09-02,Australia,Female,45-54
C08382,2021-02-14,Asia,Other,35-44
C08383,2024-01-08,North America,Other,18-24
C08384,2021-04-25,South America,Male,25-34
C08385,2022-12-24,North America,Other,35-44
C08386,2023-05-26,South America,Female,45-54
C08387,2021-08-13,Australia,Male,25-34
C08388,2024-01-31,North America,Other,45-54
C08389,2024-03-06,Europe,Other,35-44
C08390,2021-06-30,South America,Male,55+
C08391,2021-08-08,Asia,Male,25-34
C08392,2024-01-31,Australia,Other,35-44
C08393,2023-04-20,Europe,Male,18-24
C08394,2023-06-21,South America,Female,18-24
C08395,2022-02-07,Australia,Other,35-44
C08396,2021-12-16,Australia,Other,35-44
C08397,2022-12-21,Asia,Male,45-54
C08398,2023-09-19,South America,Other,18-24
C08399,2021-02-15,South America,Female,18-24
C08400,2022-02-08,Asia,Other,35-44
C08401,2021-08-25,Asia,Female,25-34
C08402,2023-12-24,Australia,Female,18-24
C08403,2023-06-30,Europe,Other,45-54
C08404,2022-12-04,Europe,Other,55+
C08405,2024-03-30,South America,Male,45-54
C08406,2023-12-28,Australia,Other,35-44
C08407,2021-06-10,Europe,Male,25-34
C08408,2022-09-05,North America,Female,35-44
C08409,2022-09-22,Europe,Other,25-34
C08410,2023-07-15,Asia,Male,35-44
C08411,2024-01-18,Asia,Other,55+
C08412,2024-01-11,Australia,Male,55+
C08413,2023-06-18,Asia,Female,55+
C08414,2023-07-08,Asia,Male,55+
C08415,2021-01-12,Europe,Female,45-54
C08416,2022-10-16,North America,Female,18-24
C08417,2021-03-22,South America,Male,45-54
C08418,2022-01-18,Asia,Female,55+
C08419,2023-01-01,Asia,Other,35-44
C08420,2024-02-25,Asia,Male,55+
C08421,2021-04-08,North America,Female,18-24
C08422,2021-12-08,Australia,Other,25-34
C08423,2021-12-06,Asia,Other,25-34
C08424,2022-04-20,Australia,Female,55+
C08425,2021-12-18,Australia,Male,35-44
C08426,2021-05-14,North America,Other,35-44
C08427,2021-02-19,Asia,Other,45-54
C08428,2023-11-13,Australia,Female,18-24
C08429,2022-07-15,Asia,Other,18-24
C08430,2021-04-18,North America,Female,18-24
C08431,2021-12-27,Europe,Other,55+
C08432,2021-12-31,South America,Other,25-34
C08433,2022-11-12,Europe,Female,25-34
C08434,2023-06-07,Asia,Male,25-34
C08435,2024-02-12,South America,Female,25-34
C08436,2022-12-02,Asia,Male,55+
C08437,2022-01-10,Europe,Female,45-54
C08438,2023-01-02,Australia,Female,35-44
C08439,2022-03-15,North America,Male,25-34
C08440,2023-11-10,Australia,Male,55+
C08441,2022-11-21,North America,Other,55+
C08442,2022-06-13,South America,Other,45-54
C08443,2022-08-16,Australia,Male,55+
C08444,2022-04-04,North America,Female,18-24
C08445,2022-11-19,Australia,Male,45-54
C08446,2022-04-12,Europe,Male,55+
C08447,2023-05-31,Australia,Female,35-44
C08448,2023-11-16,South America,Male,55+
C08449,2021-05-15,Australia,Other,25-34
C08450,2021-05-07,Europe,Male,45-54
C08451,2023-04-09,Australia,Male,18-24
C08452,2021-04-16,North America,Other,35-44
C08453,2021-12-22,Asia,Male,35-44
C08454,2021-07-15,Asia,Male,25-34
C08455,2022-11-28,Australia,Male,18-24
C08456,2021-07-06,South America,Male,18-24
C08457,2023-06-07,Europe,Female,55+
C08458,2021-09-03,Asia,Other,25-34
C08459,2021-01-25,Australia,Other,25-34
C08460,2021-08-05,North America,Male,25-34
C08461,2023-06-22,North America,Other,55+
C08462,2021-07-31,Asia,Male,45-54
C08463,2022-05-23,Australia,Male,18-24
C08464,2022-10-02,South America,Male,35-44
C08465,2023-06-20,South America,Male,25-34
C08466,2021-09-21,Asia,Other,25-34
C08467,2023-12-04,Europe,Female,18-24
C08468,2021-09-27,North America,Male,55+
C08469,2023-01-09,Asia,Other,55+
C08470,2022-02-08,Europe,Female,35-44
C08471,2023-09-13,South America,Male,18-24
C08472,2021-12-24,Australia,Male,35-44
C08473,2022-03-14,Australia,Other,45-54
C08474,2021-03-20,Europe,Other,25-34
C08475,2022-11-20,Asia,Other,18-24
C08476,2024-02-14,South America,Other,18-24
C08477,2021-12-10,Europe,Female,45-54
C08478,2021-11-04,Australia,Female,35-44
C08479,2022-02-17,South America,Male,55+
C08480,2021-05-23,Australia,Other,18-24
C08481,2023-01-01,Asia,Other,45-54
C08482,2023-08-25,Europe,Male,55+
C08483,2021-12-14,Europe,Female,35-44
C08484,2023-04-12,North America,Female,35-44
C08485,2022-01-02,North America,Other,55+
C08486,2021-09-18,South America,Male,18-24
C08487,2022-03-11,Asia,Female,45-54
C08488,2021-12-06,South America,Female,45-54
C08489,2022-10-13,South America,Male,18-24
C08490,2022-09-30,North America,Male,45-54
C08491,2022-04-16,South America,Female,55+
C08492,2022-12-06,North America,Female,45-54
C08493,2022-09-02,Europe,Other,35-44
C08494,2021-01-11,Europe,Female,35-44
C08495,2024-04-08,Europe,Female,55+
C08496,2021-04-29,Europe,Female,18-24
C08497,2022-01-10,Australia,Female,35-44
C08498,2021-01-19,Europe,Female,35-44
C08499,2023-07-07,Europe,Male,55+
C08500,2023-06-15,Asia,Female,18-24
C08501,2023-04-27,North America,Male,25-34
C08502,2024-02-23,Asia,Male,55+
C08503,2021-06-29,Asia,Other,25-34
C08504,2021-07-22,Australia,Male,18-24
C08505,2021-05-07,Europe,Other,45-54
C08506,2023-04-07,Europe,Other,45-54
C08507,2022-09-12,Asia,Male,25-34
C08508,2022-10-29,North America,Female,55+
C08509,2023-10-23,Asia,Male,35-44
C08510,2022-03-06,North America,Other,18-24
C08511,2022-11-22,Australia,Other,55+
C08512,2021-07-13,Asia,Female,18-24
C08513,2024-02-06,Asia,Other,25-34
C08514,2021-06-29,Australia,Male,35-44
C08515,2021-12-03,Asia,Female,18-24
C08516,2021-02-05,South America,Male,55+
C08517,2021-09-18,Asia,Other,55+
C08518,2022-08-29,South America,Female,55+
C08519,2023-10-19,Europe,Female,55+
C08520,2023-04-21,South America,Female,45-54
C08521,2021-12-22,Australia,Female,35-44
C08522,2021-12-10,South America,Female,18-24
C08523,2022-11-05,North America,Other,18-24
C08524,2024-01-13,Asia,Female,18-24
C08525,2023-03-23,Europe,Female,55+
C08526,2022-03-25,South America,Male,35-44
C08527,2021-05-06,Europe,Female,55+
C08528,2023-07-02,Australia,Male,55+
C08529,2021-05-11,Europe,Other,18-24
C08530,2021-01-12,Asia,Other,18-24
C08531,2021-08-17,Australia,Other,18-24
C08532,2023-09-17,Europe,Other,55+
C08533,2021-01-21,South America,Other,25-34
C08534,2022-09-20,Asia,Other,18-24
C08535,2021-11-02,North America,Female,45-54
C08536,2022-12-12,North America,Other,35-44
C08537,2022-08-26,Asia,Other,45-54
C08538,2022-11-29,South America,Male,35-44
C08539,2022-04-18,Asia,Female,18-24
C08540,2024-01-02,Asia,Male,18-24
C08541,2021-12-25,Asia,Male,55+
C08542,2021-05-19,South America,Other,25-34
C08543,2021-04-27,South America,Male,55+
C08544,2022-05-30,North America,Female,35-44
C08545,2021-10-24,North America,Male,45-54
C08546,2022-01-17,South America,Female,25-34
C08547,2022-02-24,Australia,Male,18-24
C08548,2023-12-28,South America,Other,25-34
C08549,2021-08-08,Australia,Male,55+
C08550,2023-08-30,Europe,Other,25-34
C08551,2023-09-15,Australia,Other,18-24
C08552,2023-01-20,Europe,Female,18-24
C08553,2022-09-09,Australia,Female,45-54
C08554,2023-11-28,Europe,Male,35-44
C08555,2021-07-16,North America,Female,35-44
C08556,2024-01-25,South America,Female,45-54
C08557,2021-02-27,South America,Male,25-34
C08558,2023-07-02,Asia,Other,55+
C08559,2023-04-22,Europe,Female,18-24
C08560,2023-11-24,Europe,Male,35-44
C08561,2021-03-01,Asia,Male,55+
C08562,2021-02-28,Australia,Female,18-24
C08563,2022-12-10,Europe,Female,18-24
