SubID,CustomerID,PlanID,StartDate,EndDate,Status,PaymentMethod,DiscountPercent,Currency,InvoiceAmount
S038271,C02812,P001,2023-04-16,,Active,PayPal,5,USD,85.44
S038272,C13508,P001,2022-01-20,2022-05-20,Cancelled,PayPal,0,EUR,59.96
S038273,C10925,P002,2021-05-28,,Active,Bank Transfer,0,INR,89.97
S038274,C08719,P003,2021-12-17,2022-04-16,Cancelled,Bank Transfer,0,USD,199.96
S038275,C13740,P001,2023-03-30,,Active,PayPal,10,USD,148.4
S038276,C06919,P001,2022-10-24,,Active,Credit Card,15,USD,38.22
S038277,C12455,P004,2022-09-17,,Active,Credit Card,0,USD,299.97
S038278,C03058,P001,2021-11-30,,Active,PayPal,10,EUR,80.95
S038279,C10081,P001,2023-03-09,,Active,PayPal,0,USD,74.95
S038280,C05935,P004,2022-11-03,2023-04-02,Cancelled,PayPal,0,USD,499.95
S038281,C14384,P004,2023-01-23,,Active,Bank Transfer,0,USD,399.96
S038282,C00660,P004,2024-01-20,2024-05-19,Cancelled,PayPal,15,INR,339.97
S038283,C10330,P002,2021-05-10,,Active,Credit Card,5,EUR,199.43
S038284,C00328,P001,2021-01-27,,Active,PayPal,0,EUR,59.96
S038285,C04044,P003,2024-03-17,2024-12-12,Cancelled,Credit Card,0,INR,449.91
S038286,C08203,P004,2021-09-19,,Active,Credit Card,10,USD,269.97
S038287,C12806,P004,2023-08-10,,Active,Bank Transfer,0,EUR,499.95
S038288,C06781,P004,2023-12-03,2024-02-01,Cancelled,PayPal,5,USD,189.98
S038289,C10294,P002,2022-06-01,,Active,Credit Card,0,USD,89.97
S038290,C11733,P003,2022-01-22,,Active,Bank Transfer,0,INR,199.96
S038291,C13835,P001,2021-06-16,,Active,Bank Transfer,0,USD,134.91
S038292,C10817,P004,2021-03-19,,Active,Credit Card,10,INR,809.92
S038293,C00217,P002,2021-09-17,,Active,Credit Card,5,EUR,199.43
S038294,C00676,P002,2021-06-06,,Active,Credit Card,0,EUR,359.88
S038295,C13934,P004,2022-09-27,,Active,Bank Transfer,0,USD,299.97
S038296,C07962,P003,2022-09-03,,Active,Bank Transfer,0,INR,349.93
S038297,C09618,P001,2021-03-12,2022-03-07,Cancelled,PayPal,5,INR,170.89
S038298,C10802,P002,2022-03-22,,Active,PayPal,0,INR,359.88
S038299,C11491,P001,2023-04-09,,Active,Credit Card,5,INR,85.44
S038300,C13870,P003,2021-10-07,,Active,PayPal,0,USD,449.91
S038301,C10261,P001,2023-10-06,,Active,Credit Card,0,USD,44.97
S038302,C04018,P003,2023-08-18,,Active,Credit Card,5,USD,522.4
S038303,C11263,P004,2021-09-28,2022-01-26,Cancelled,Credit Card,15,EUR,339.97
S038304,C13227,P002,2022-06-01,,Active,Bank Transfer,0,EUR,29.99
S038305,C09641,P001,2022-02-23,2022-07-23,Cancelled,Credit Card,5,INR,71.2
S038306,C09780,P002,2024-03-28,2025-02-21,Cancelled,Bank Transfer,0,USD,329.89
S038307,C13943,P002,2023-10-31,,Active,Bank Transfer,15,INR,25.49
S038308,C05591,P004,2022-12-05,,Active,Credit Card,5,USD,1044.9
S038309,C11016,P004,2021-06-12,2022-05-08,Cancelled,PayPal,10,USD,989.9
S038310,C13723,P001,2021-01-16,,Active,Bank Transfer,0,USD,164.89
S038311,C04741,P002,2021-10-03,,Active,Bank Transfer,0,INR,29.99
S038312,C04185,P003,2024-01-12,2024-12-07,Cancelled,PayPal,20,USD,439.91
S038313,C04897,P002,2021-03-25,,Active,PayPal,0,INR,239.92
S038314,C14192,P004,2022-07-11,2022-08-10,Cancelled,PayPal,0,USD,99.99
S038315,C05263,P001,2024-02-08,2024-11-04,Cancelled,Credit Card,0,USD,134.91
S038316,C01780,P001,2022-01-25,2022-03-26,Cancelled,Credit Card,5,USD,28.48
S038317,C11611,P002,2022-12-04,,Active,Bank Transfer,5,EUR,56.98
S038318,C02682,P001,2022-09-14,,Active,PayPal,5,USD,14.24
S038319,C06518,P004,2022-11-29,,Active,PayPal,0,USD,899.91
S038320,C10070,P004,2023-01-03,2023-08-01,Cancelled,PayPal,15,USD,594.94
S038321,C05386,P004,2023-03-09,,Active,Bank Transfer,10,INR,719.93
S038322,C01792,P003,2022-11-28,,Active,PayPal,0,INR,449.91
S038323,C11224,P004,2022-08-25,,Active,Credit Card,20,INR,559.94
S038324,C04896,P001,2023-02-24,,Active,PayPal,5,USD,71.2
S038325,C06327,P001,2021-03-22,2021-11-17,Cancelled,PayPal,0,INR,119.92
S038326,C12131,P003,2021-01-01,,Active,PayPal,5,USD,189.96
S038327,C00530,P001,2021-10-29,,Active,Bank Transfer,5,INR,14.24
S038328,C10604,P004,2022-02-08,2022-04-09,Cancelled,PayPal,0,USD,199.98
S038329,C14782,P002,2021-09-22,,Active,PayPal,10,INR,107.96
S038330,C02341,P003,2021-12-08,,Active,PayPal,0,USD,499.9
S038331,C13138,P001,2021-08-17,,Active,Bank Transfer,0,USD,119.92
S038332,C04610,P004,2021-09-16,,Active,Bank Transfer,0,USD,999.9
S038333,C03681,P003,2022-03-23,2022-04-22,Cancelled,PayPal,10,USD,44.99
S038334,C02125,P004,2022-05-06,2023-04-01,Cancelled,Credit Card,5,INR,1044.9
S038335,C12201,P002,2024-01-31,,Active,Credit Card,20,USD,71.98
S038336,C10825,P001,2023-04-01,,Active,PayPal,0,USD,104.93
S038337,C00156,P003,2024-03-31,,Active,Bank Transfer,10,USD,449.91
S038338,C08626,P004,2021-07-09,2022-02-04,Cancelled,Credit Card,0,INR,699.93
S038339,C04420,P004,2021-12-11,,Active,Bank Transfer,0,USD,999.9
S038340,C10588,P003,2024-01-17,,Active,Bank Transfer,5,INR,94.98
S038341,C11597,P003,2021-08-01,2022-03-29,Cancelled,Credit Card,10,USD,359.93
S038342,C11320,P002,2024-02-23,2025-02-17,Cancelled,Credit Card,5,USD,341.89
S038343,C04415,P004,2021-10-23,,Active,Credit Card,10,USD,179.98
S038344,C01713,P002,2024-01-27,,Active,Credit Card,15,USD,229.42
S038345,C12577,P004,2022-04-26,2023-03-22,Cancelled,PayPal,0,USD,1099.89
S038346,C07590,P004,2022-05-28,,Active,Bank Transfer,10,USD,359.96
S038347,C06874,P003,2024-04-03,,Active,Credit Card,5,INR,142.47
S038348,C10637,P002,2022-11-07,,Active,PayPal,10,USD,188.94
S038349,C05612,P002,2022-10-18,,Active,Credit Card,5,USD,56.98
S038350,C01261,P003,2023-06-19,2023-09-17,Cancelled,Credit Card,5,INR,142.47
S038351,C04621,P001,2022-12-05,,Active,Bank Transfer,0,INR,119.92
S038352,C06908,P001,2022-10-12,,Active,Bank Transfer,0,USD,14.99
S038353,C11446,P002,2021-09-08,,Active,Bank Transfer,10,USD,215.93
S038354,C14726,P002,2022-12-18,,Active,Bank Transfer,0,USD,89.97
S038355,C09249,P003,2021-03-02,,Active,PayPal,20,INR,399.92
S038356,C11329,P001,2022-06-26,,Active,PayPal,0,USD,29.98
S038357,C10329,P002,2023-08-29,,Active,PayPal,20,INR,119.96
S038358,C12576,P001,2022-05-04,,Active,Bank Transfer,0,USD,74.95
S038359,C14281,P003,2024-02-07,,Active,Bank Transfer,0,USD,249.95
S038360,C03672,P001,2023-03-09,,Active,Bank Transfer,5,USD,99.68
S038361,C03337,P004,2024-01-07,,Active,Bank Transfer,0,USD,199.98
S038362,C05980,P003,2023-06-07,,Active,PayPal,0,EUR,449.91
S038363,C13419,P001,2022-05-09,2023-05-04,Cancelled,Credit Card,20,EUR,143.9
S038364,C00707,P004,2023-06-10,,Active,Credit Card,10,USD,809.92
S038365,C00763,P001,2021-02-16,2021-10-14,Cancelled,Credit Card,0,USD,119.92
S038366,C09252,P001,2023-06-13,,Active,Bank Transfer,10,USD,13.49
S038367,C01369,P004,2021-04-10,,Active,PayPal,0,USD,799.92
S038368,C07775,P002,2022-02-13,,Active,PayPal,0,EUR,329.89
S038369,C14732,P003,2024-02-01,,Active,Bank Transfer,0,EUR,599.88
S038370,C14587,P004,2023-12-29,,Active,PayPal,0,INR,99.99
S038371,C03737,P004,2021-04-19,,Active,Bank Transfer,0,USD,299.97
S038372,C02564,P002,2021-02-25,2021-06-25,Cancelled,PayPal,0,USD,119.96
S038373,C01928,P004,2022-01-13,,Active,PayPal,0,USD,299.97
S038374,C07259,P004,2021-02-19,2021-06-19,Cancelled,Credit Card,0,USD,399.96
S038375,C08431,P003,2023-12-18,2024-10-13,Cancelled,PayPal,20,EUR,399.92
S038376,C03181,P003,2024-04-02,,Active,Bank Transfer,5,USD,47.49
S038377,C14065,P003,2023-05-14,,Active,Bank Transfer,0,EUR,149.97
S038378,C10824,P003,2021-01-21,,Active,Credit Card,10,USD,224.96
S038379,C10307,P004,2023-11-10,,Active,PayPal,5,USD,949.9
S038380,C11395,P001,2022-06-19,,Active,Bank Transfer,5,USD,170.89
S038381,C06107,P003,2021-10-17,,Active,Credit Card,10,USD,134.97
S038382,C09575,P001,2023-11-26,,Active,PayPal,10,USD,80.95
S038383,C02639,P001,2021-06-20,,Active,Credit Card,0,USD,89.94
S038384,C08216,P002,2021-05-01,2022-01-26,Cancelled,Credit Card,20,USD,215.93
S038385,C02001,P004,2023-12-06,,Active,Bank Transfer,10,USD,899.91
S038386,C10950,P001,2023-01-08,2023-05-08,Cancelled,Bank Transfer,0,EUR,59.96
S038387,C13399,P002,2021-11-03,,Active,Credit Card,0,USD,359.88
S038388,C04079,P001,2022-09-15,,Active,Credit Card,10,INR,94.44
S038389,C04275,P003,2021-07-31,2021-11-28,Cancelled,Credit Card,5,EUR,189.96
S038390,C13899,P004,2021-08-29,,Active,PayPal,5,USD,1139.89
S038391,C07471,P004,2023-02-19,2023-09-17,Cancelled,Bank Transfer,0,EUR,699.93
S038392,C04808,P004,2021-03-30,2021-11-25,Cancelled,Credit Card,15,USD,679.93
S038393,C03200,P003,2023-02-02,2024-01-28,Cancelled,PayPal,5,USD,569.89
S038394,C13007,P004,2023-01-26,,Active,Credit Card,0,USD,899.91
S038395,C00914,P003,2021-06-11,,Active,PayPal,0,USD,449.91
S038396,C06285,P001,2021-12-31,2022-09-27,Cancelled,PayPal,5,USD,128.16
S038397,C05382,P004,2021-12-31,,Active,Credit Card,15,USD,169.98
S038398,C07314,P004,2023-02-25,,Active,PayPal,0,USD,99.99
S038399,C09211,P004,2021-12-07,,Active,PayPal,10,INR,89.99
S038400,C13759,P002,2021-07-22,,Active,PayPal,15,USD,76.47
S038401,C02243,P003,2021-07-25,2021-12-22,Cancelled,Bank Transfer,0,INR,249.95
S038402,C14021,P003,2024-01-18,2024-04-17,Cancelled,Bank Transfer,0,INR,149.97
S038403,C11347,P003,2021-07-21,,Active,Bank Transfer,0,INR,249.95
S038404,C12730,P001,2021-06-19,2021-08-18,Cancelled,Credit Card,5,USD,28.48
S038405,C09013,P003,2021-06-24,,Active,PayPal,0,USD,349.93
S038406,C05084,P001,2023-08-16,2024-03-13,Cancelled,PayPal,5,USD,99.68
S038407,C00368,P003,2023-03-01,,Active,Bank Transfer,0,USD,99.98
S038408,C13822,P003,2022-09-08,2023-09-03,Cancelled,Credit Card,10,INR,539.89
S038409,C13236,P001,2022-11-25,2023-02-23,Cancelled,Bank Transfer,15,USD,38.22
S038410,C09338,P003,2022-04-26,,Active,Credit Card,5,USD,379.92
S038411,C10225,P004,2021-02-16,2021-06-16,Cancelled,PayPal,0,INR,399.96
S038412,C08723,P002,2023-10-14,,Active,Bank Transfer,15,USD,203.93
S038413,C10336,P004,2022-11-28,2023-10-24,Cancelled,PayPal,5,INR,1044.9
S038414,C13581,P004,2023-05-21,,Active,Bank Transfer,0,USD,399.96
S038415,C07039,P004,2022-02-22,,Active,PayPal,15,INR,169.98
S038416,C02003,P002,2021-05-25,,Active,Bank Transfer,15,USD,50.98
S038417,C14808,P002,2022-04-13,2023-03-09,Cancelled,Credit Card,0,USD,329.89
S038418,C09906,P004,2021-06-26,,Active,Bank Transfer,15,EUR,509.95
S038419,C09393,P002,2021-10-30,2021-11-29,Cancelled,Bank Transfer,0,USD,29.99
S038420,C10320,P002,2024-03-13,2024-05-12,Cancelled,PayPal,20,INR,47.98
S038421,C00367,P003,2022-02-24,,Active,Bank Transfer,20,USD,479.9
S038422,C13895,P002,2021-02-23,,Active,Credit Card,10,INR,80.97
S038423,C01245,P003,2021-11-11,,Active,PayPal,20,USD,119.98
S038424,C07966,P002,2023-12-02,2024-10-27,Cancelled,Credit Card,5,EUR,313.4
S038425,C10132,P004,2023-02-10,,Active,Credit Card,20,USD,159.98
S038426,C12819,P004,2022-09-13,,Active,Bank Transfer,0,USD,1099.89
S038427,C02265,P003,2021-05-09,,Active,Bank Transfer,20,USD,159.97
S038428,C14944,P002,2022-11-22,,Active,PayPal,0,INR,359.88
S038429,C14333,P001,2021-10-07,,Active,Credit Card,20,USD,95.94
S038430,C07482,P001,2021-09-27,,Active,PayPal,20,EUR,47.97
S038431,C13131,P002,2022-03-04,,Active,Credit Card,0,USD,89.97
S038432,C02328,P003,2021-07-01,,Active,Bank Transfer,10,USD,44.99
S038433,C13824,P004,2022-08-28,,Active,PayPal,0,USD,699.93
S038434,C06462,P001,2022-09-18,2022-11-17,Cancelled,PayPal,5,USD,28.48
S038435,C05177,P001,2023-08-11,2024-03-08,Cancelled,PayPal,5,USD,99.68
S038436,C10701,P004,2023-12-08,,Active,Bank Transfer,5,INR,189.98
S038437,C07357,P003,2021-12-21,,Active,Credit Card,0,USD,349.93
S038438,C08374,P004,2023-06-30,2023-09-28,Cancelled,Credit Card,0,INR,299.97
S038439,C14725,P003,2023-01-22,,Active,PayPal,0,USD,49.99
S038440,C05997,P003,2023-05-09,2023-11-05,Cancelled,PayPal,0,EUR,299.94
S038441,C07829,P003,2021-01-16,,Active,PayPal,10,USD,44.99
S038442,C12368,P004,2024-02-06,,Active,Credit Card,5,USD,189.98
S038443,C00029,P004,2022-11-09,,Active,Credit Card,0,INR,299.97
S038444,C11695,P003,2023-06-04,,Active,Bank Transfer,0,EUR,499.9
S038445,C05236,P001,2021-08-06,,Active,Credit Card,20,USD,59.96
S038446,C07608,P004,2022-07-09,,Active,Bank Transfer,5,USD,94.99
S038447,C04802,P001,2021-10-20,2022-05-18,Cancelled,Bank Transfer,20,EUR,83.94
S038448,C02892,P003,2023-04-01,,Active,Credit Card,0,EUR,49.99
S038449,C07690,P004,2023-07-23,,Active,Credit Card,0,INR,299.97
S038450,C06429,P001,2022-07-29,,Active,Bank Transfer,15,USD,140.16
S038451,C03517,P003,2023-06-01,2023-11-28,Cancelled,Bank Transfer,5,INR,284.94
S038452,C00301,P003,2023-11-25,2024-11-19,Cancelled,PayPal,0,USD,599.88
S038453,C09153,P004,2023-08-29,,Active,Credit Card,5,USD,569.94
S038454,C06181,P004,2021-02-21,,Active,Bank Transfer,15,INR,84.99
S038455,C06963,P004,2022-06-03,2022-10-01,Cancelled,Bank Transfer,0,INR,399.96
S038456,C14507,P002,2021-08-19,,Active,PayPal,5,USD,28.49
S038457,C03957,P001,2022-11-29,,Active,Credit Card,10,EUR,134.91
S038458,C11529,P004,2023-09-14,,Active,Credit Card,0,USD,1199.88
S038459,C01627,P001,2023-06-03,,Active,Credit Card,10,EUR,134.91
S038460,C01910,P003,2021-11-04,,Active,Credit Card,20,USD,319.94
S038461,C10563,P002,2021-04-28,,Active,Bank Transfer,0,USD,59.98
S038462,C10767,P001,2022-05-13,2023-03-09,Cancelled,Credit Card,0,USD,149.9
S038463,C12089,P004,2021-05-24,,Active,Bank Transfer,5,USD,379.96
S038464,C10554,P001,2022-01-02,,Active,Credit Card,0,USD,179.88
S038465,C06678,P003,2024-02-16,,Active,Bank Transfer,15,EUR,509.9
S038466,C12835,P001,2021-04-19,,Active,PayPal,20,USD,131.91
S038467,C08917,P003,2021-11-27,2022-08-24,Cancelled,Credit Card,0,USD,449.91
S038468,C11297,P003,2023-01-11,,Active,Credit Card,0,USD,349.93
S038469,C04219,P004,2021-06-17,2021-10-15,Cancelled,Credit Card,5,USD,379.96
S038470,C08084,P002,2021-07-11,,Active,Bank Transfer,5,INR,113.96
S038471,C14739,P003,2024-03-06,,Active,Credit Card,0,INR,149.97
S038472,C14924,P003,2022-12-11,,Active,PayPal,0,USD,399.92
S038473,C14180,P002,2021-04-18,2021-09-15,Cancelled,Bank Transfer,0,EUR,149.95
S038474,C09662,P002,2023-12-11,,Active,Bank Transfer,5,EUR,85.47
S038475,C09311,P001,2022-06-04,2022-10-02,Cancelled,Credit Card,0,USD,59.96
S038476,C06938,P002,2022-08-05,,Active,Credit Card,0,EUR,179.94
S038477,C05165,P001,2024-01-28,,Active,PayPal,5,USD,14.24
S038478,C08163,P004,2021-01-30,2021-08-28,Cancelled,Bank Transfer,10,USD,629.94
S038479,C01994,P004,2023-01-18,2023-03-19,Cancelled,Bank Transfer,20,USD,159.98
S038480,C09683,P001,2023-04-19,,Active,Credit Card,0,EUR,119.92
S038481,C03729,P003,2022-06-23,2022-08-22,Cancelled,Credit Card,0,EUR,99.98
S038482,C05859,P003,2021-02-20,,Active,Credit Card,0,USD,199.96
S038483,C14930,P001,2021-10-22,,Active,Bank Transfer,15,USD,38.22
S038484,C11319,P002,2022-07-20,,Active,Credit Card,10,EUR,269.91
S038485,C03290,P002,2022-03-30,2022-12-25,Cancelled,Bank Transfer,10,EUR,242.92
S038486,C07637,P001,2022-07-07,,Active,Credit Card,10,USD,121.42
S038487,C14001,P002,2023-08-20,,Active,PayPal,10,USD,80.97
S038488,C11079,P003,2021-11-04,,Active,PayPal,0,INR,549.89
S038489,C04301,P003,2021-04-15,,Active,Bank Transfer,5,EUR,94.98
S038490,C13388,P004,2022-06-13,2022-07-13,Cancelled,PayPal,0,INR,99.99
S038491,C13247,P003,2023-01-30,2023-09-27,Cancelled,Credit Card,5,USD,379.92
S038492,C08894,P003,2021-08-04,,Active,Credit Card,0,EUR,549.89
S038493,C11234,P004,2021-07-21,,Active,Credit Card,0,USD,899.91
S038494,C09797,P002,2023-01-07,2023-04-07,Cancelled,Credit Card,0,USD,89.97
S038495,C01934,P002,2023-11-28,,Active,Bank Transfer,10,USD,188.94
S038496,C04604,P004,2023-11-09,,Active,Credit Card,10,USD,449.96
S038497,C07082,P003,2022-07-04,2023-06-29,Cancelled,Bank Transfer,10,EUR,539.89
S038498,C07214,P001,2023-08-03,,Active,PayPal,0,USD,29.98
S038499,C08909,P001,2023-05-16,2023-11-12,Cancelled,PayPal,10,USD,80.95
S038500,C06881,P002,2022-01-01,,Active,Credit Card,5,EUR,28.49
S038501,C02616,P003,2022-04-22,,Active,PayPal,0,USD,299.94
S038502,C11225,P004,2021-01-04,,Active,Bank Transfer,0,USD,399.96
S038503,C13578,P001,2023-04-11,,Active,Bank Transfer,10,USD,107.93
S038504,C09958,P001,2022-07-18,,Active,Credit Card,0,INR,134.91
S038505,C08797,P004,2022-06-29,2023-05-25,Cancelled,Credit Card,0,USD,1099.89
S038506,C04077,P003,2022-01-29,,Active,Bank Transfer,0,USD,299.94
S038507,C01435,P001,2023-07-28,2024-04-23,Cancelled,Bank Transfer,0,USD,134.91
S038508,C11773,P004,2024-03-11,,Active,Bank Transfer,10,USD,539.95
S038509,C11766,P004,2021-12-02,,Active,Credit Card,0,INR,899.91
S038510,C10763,P003,2022-09-27,,Active,PayPal,20,INR,399.92
S038511,C07802,P001,2021-02-19,,Active,Credit Card,0,USD,134.91
S038512,C02364,P004,2021-06-23,,Active,Credit Card,5,EUR,379.96
S038513,C05741,P004,2022-05-15,,Active,Credit Card,0,EUR,199.98
S038514,C12222,P004,2022-11-16,2023-10-12,Cancelled,Bank Transfer,5,USD,1044.9
S038515,C12102,P002,2023-04-19,,Active,PayPal,15,EUR,178.44
S038516,C14734,P004,2022-04-24,,Active,Credit Card,5,INR,379.96
S038517,C02077,P001,2023-02-27,,Active,Credit Card,10,USD,26.98
S038518,C14188,P001,2024-01-11,,Active,PayPal,0,USD,164.89
S038519,C12850,P001,2021-09-11,,Active,PayPal,10,USD,107.93
S038520,C02456,P003,2022-08-02,2022-09-01,Cancelled,Credit Card,0,USD,49.99
S038521,C08462,P001,2023-07-31,2024-01-27,Cancelled,Bank Transfer,15,EUR,76.45
S038522,C01956,P002,2023-08-03,2023-10-02,Cancelled,Credit Card,10,INR,53.98
S038523,C12063,P004,2022-12-24,,Active,Credit Card,10,INR,269.97
S038524,C07369,P003,2021-11-30,,Active,Bank Transfer,20,EUR,199.96
S038525,C01557,P001,2023-06-06,,Active,PayPal,0,EUR,14.99
S038526,C05548,P003,2022-12-12,,Active,Bank Transfer,20,USD,39.99
S038527,C10248,P001,2021-08-04,,Active,Credit Card,10,USD,53.96
S038528,C01370,P002,2022-07-26,,Active,Bank Transfer,0,USD,359.88
S038529,C01367,P002,2022-06-30,,Active,Bank Transfer,0,USD,119.96
S038530,C07860,P001,2021-03-04,2022-01-28,Cancelled,Credit Card,0,EUR,164.89
S038531,C06680,P001,2023-08-20,,Active,Credit Card,20,USD,119.92
S038532,C02675,P003,2021-09-27,,Active,Bank Transfer,0,INR,49.99
S038533,C09325,P002,2021-12-18,,Active,Credit Card,20,USD,239.92
S038534,C05850,P002,2022-05-08,,Active,Bank Transfer,20,USD,95.97
S038535,C10234,P001,2023-02-12,,Active,Credit Card,0,EUR,89.94
S038536,C08217,P002,2023-07-19,,Active,Credit Card,0,INR,329.89
S038537,C04452,P002,2022-01-23,2022-07-22,Cancelled,PayPal,0,USD,179.94
S038538,C06644,P001,2023-09-07,2024-07-03,Cancelled,PayPal,20,USD,119.92
S038539,C00083,P003,2023-03-22,,Active,Credit Card,0,USD,199.96
S038540,C06677,P003,2022-11-22,,Active,Credit Card,15,INR,127.47
S038541,C01357,P004,2021-03-24,,Active,Bank Transfer,5,USD,189.98
S038542,C12915,P003,2022-02-05,,Active,Credit Card,5,USD,142.47
S038543,C13947,P001,2021-06-30,,Active,Bank Transfer,20,USD,107.93
S038544,C08958,P003,2022-12-05,2023-03-05,Cancelled,Bank Transfer,0,INR,149.97
S038545,C08277,P002,2023-07-14,,Active,PayPal,0,USD,299.9
S038546,C10585,P001,2023-08-03,,Active,Bank Transfer,0,EUR,164.89
S038547,C07531,P004,2021-05-12,,Active,Credit Card,5,EUR,664.93
S038548,C07551,P004,2023-08-09,2024-02-05,Cancelled,PayPal,0,USD,599.94
S038549,C09877,P002,2021-08-30,,Active,Bank Transfer,0,USD,119.96
S038550,C14351,P004,2021-05-02,,Active,Credit Card,0,USD,299.97
S038551,C08427,P003,2022-04-26,,Active,Credit Card,5,USD,569.89
S038552,C09041,P004,2022-10-13,,Active,Credit Card,10,INR,179.98
S038553,C10082,P004,2022-11-28,,Active,PayPal,10,INR,629.94
S038554,C05985,P003,2022-03-24,,Active,PayPal,0,INR,49.99
S038555,C01767,P003,2023-06-01,,Active,PayPal,0,EUR,549.89
S038556,C06394,P004,2022-11-03,2023-10-29,Cancelled,Bank Transfer,0,INR,1199.88
S038557,C08527,P003,2024-04-01,,Active,Bank Transfer,5,USD,522.4
S038558,C14381,P002,2024-03-30,,Active,PayPal,15,INR,50.98
S038559,C07319,P002,2022-01-17,,Active,PayPal,0,USD,119.96
S038560,C05621,P002,2023-02-28,,Active,Bank Transfer,0,INR,149.95
S038561,C11835,P003,2022-08-02,,Active,Credit Card,5,EUR,427.41
S038562,C00187,P002,2022-12-02,,Active,Bank Transfer,0,USD,209.93
S038563,C14118,P004,2021-03-08,,Active,Credit Card,5,USD,759.92
S038564,C03068,P003,2022-06-04,,Active,PayPal,20,USD,399.92
S038565,C03807,P003,2021-09-02,2022-04-30,Cancelled,Credit Card,0,EUR,399.92
S038566,C06245,P002,2021-10-13,,Active,Credit Card,10,INR,80.97
S038567,C03561,P003,2021-03-01,,Active,Bank Transfer,10,INR,44.99
S038568,C09814,P004,2022-10-16,,Active,Bank Transfer,10,USD,1079.89
S038569,C11786,P001,2022-06-12,,Active,PayPal,15,USD,12.74
S038570,C07091,P002,2024-01-07,,Active,PayPal,0,USD,119.96
S038571,C04958,P004,2021-05-24,2021-08-22,Cancelled,Bank Transfer,5,USD,284.97
S038572,C07706,P002,2023-11-12,,Active,Bank Transfer,5,USD,341.89
S038573,C05595,P001,2023-04-29,,Active,PayPal,0,USD,119.92
S038574,C14184,P003,2023-02-28,2024-02-23,Cancelled,Bank Transfer,0,INR,599.88
S038575,C07158,P001,2024-01-25,,Active,Credit Card,5,USD,142.4
S038576,C09624,P001,2021-07-21,2022-02-16,Cancelled,Credit Card,5,INR,99.68
S038577,C08026,P003,2023-01-09,,Active,Credit Card,20,INR,359.93
S038578,C14536,P003,2022-11-05,,Active,Bank Transfer,0,USD,349.93
S038579,C05379,P003,2022-09-24,,Active,PayPal,20,USD,199.96
S038580,C14207,P001,2022-06-16,,Active,Credit Card,5,INR,99.68
S038581,C13942,P003,2022-09-03,,Active,Bank Transfer,0,USD,149.97
S038582,C02629,P001,2024-02-22,,Active,Credit Card,20,INR,95.94
S038583,C10570,P002,2023-10-03,2024-01-01,Cancelled,Credit Card,5,USD,85.47
S038584,C03324,P001,2023-10-14,,Active,Bank Transfer,5,USD,28.48
S038585,C14692,P001,2023-12-13,2024-12-07,Cancelled,PayPal,10,USD,161.89
S038586,C06223,P001,2022-02-16,,Active,Credit Card,5,USD,42.72
S038587,C12177,P001,2022-07-23,,Active,PayPal,10,USD,80.95
S038588,C00402,P003,2022-10-06,,Active,PayPal,5,INR,237.45
S038589,C13419,P002,2022-07-11,2022-09-09,Cancelled,Bank Transfer,20,USD,47.98
S038590,C03258,P003,2022-07-14,,Active,PayPal,5,USD,332.43
S038591,C01077,P001,2023-09-29,,Active,Credit Card,0,EUR,89.94
S038592,C10376,P004,2024-01-20,,Active,Credit Card,5,USD,854.91
S038593,C12553,P001,2021-01-18,2021-04-18,Cancelled,Bank Transfer,20,EUR,35.98
S038594,C06408,P001,2022-12-26,2023-06-24,Cancelled,Credit Card,0,INR,89.94
S038595,C11703,P002,2023-09-02,,Active,PayPal,0,INR,29.99
S038596,C00228,P002,2021-08-27,,Active,Credit Card,5,INR,284.9
S038597,C09527,P001,2022-06-06,,Active,Credit Card,10,USD,67.46
